,Team,Date,HomeAway,Opp,WinLoss,TmScore,OppScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,O_eFG%,O_TOV%,O_ORB%,O_FTFTA,D_eFG%,D_TOV%,D_ORB%,D_FTFTA
2602,DAL,2012-02-20,1,BOS,1.0,89,73,99.9,81.9,89.1,0.157,0.281,0.468,53.7,72.2,10.1,12.0,0.444,7.8,23.5,0.112,0.439,16.9,88.6,0.108
2603,DAL,2012-02-22,1,LAL,0.0,91,96,104.2,109.9,87.3,0.178,0.356,0.469,50.5,61.1,11.4,5.4,0.444,11.0,39.6,0.122,0.513,15.9,63.0,0.237
2604,DAL,2012-02-28,1,NJN,0.0,92,93,96.7,97.8,95.1,0.315,0.281,0.454,48.0,59.4,13.7,11.9,0.404,11.4,29.3,0.225,0.482,17.4,72.7,0.143
2605,DAL,2012-02-29,0,MEM,0.0,85,96,92.0,103.9,92.4,0.177,0.291,0.499,44.7,45.7,8.7,7.4,0.468,17.4,19.5,0.139,0.5,14.5,74.3,0.2
2606,DAL,2012-03-02,0,NOH,0.0,92,97,105.5,111.2,87.2,0.12,0.349,0.526,40.5,67.6,10.3,6.7,0.512,12.1,20.9,0.084,0.472,10.3,61.0,0.159
2607,DAL,2012-03-03,1,UTA,1.0,102,96,112.5,105.9,90.7,0.32,0.307,0.596,50.6,66.7,12.1,7.2,0.547,14.9,27.0,0.267,0.471,12.9,71.4,0.188
2608,DAL,2012-03-05,0,OKC,0.0,91,95,103.7,108.3,87.7,0.119,0.25,0.515,44.4,52.8,13.7,10.2,0.482,12.0,22.5,0.119,0.434,14.2,65.9,0.382
2609,DAL,2012-03-06,1,NYK,1.0,95,85,101.4,90.7,93.7,0.375,0.325,0.51,47.4,45.2,9.6,9.8,0.431,12.2,21.3,0.325,0.417,14.5,72.0,0.179
2610,DAL,2012-03-08,0,PHO,0.0,94,96,104.3,106.5,90.1,0.149,0.253,0.507,47.5,50.0,5.5,6.5,0.483,9.7,19.0,0.115,0.507,10.2,78.9,0.25
2611,DAL,2012-03-09,0,SAC,0.0,97,110,106.9,121.3,90.7,0.209,0.256,0.516,56.4,53.8,7.7,10.3,0.488,15.3,41.5,0.151,0.571,13.4,73.0,0.153
2612,DAL,2012-03-10,0,GSW,0.0,87,111,89.2,113.9,97.5,0.347,0.307,0.503,47.0,71.4,7.2,6.1,0.44,19.5,16.3,0.28,0.608,15.8,91.2,0.284
2613,DAL,2012-03-13,1,WAS,1.0,107,98,114.5,104.9,93.5,0.172,0.253,0.572,56.7,50.0,8.6,4.4,0.54,10.5,27.5,0.149,0.45,9.4,80.0,0.325
2614,DAL,2012-03-15,1,CHA,1.0,101,96,110.4,104.9,91.5,0.25,0.298,0.542,52.9,52.6,6.6,12.7,0.506,11.4,28.9,0.19,0.464,11.5,78.6,0.214
2615,DAL,2012-03-17,1,SAS,1.0,106,99,116.5,108.8,91.0,0.316,0.304,0.589,57.8,56.8,5.5,3.6,0.538,10.9,23.1,0.266,0.563,11.2,88.6,0.127
2616,DAL,2012-03-19,0,DEN,1.0,112,95,114.0,96.7,98.2,0.179,0.298,0.618,56.3,73.3,11.2,6.5,0.595,13.4,14.3,0.143,0.47,12.4,88.9,0.205
2617,DAL,2012-03-21,1,LAL,0.0,93,109,105.6,123.8,88.0,0.268,0.317,0.507,38.7,42.9,14.8,3.4,0.476,7.1,15.9,0.183,0.643,14.5,71.0,0.13
2618,DAL,2012-03-23,0,SAS,0.0,87,104,94.2,112.6,92.4,0.21,0.321,0.492,38.6,41.9,7.6,11.1,0.451,10.2,8.7,0.173,0.54,12.3,71.4,0.102
2619,DAL,2012-03-24,0,HOU,,101,99,111.9,109.6,81.8,0.3,0.275,0.558,42.2,45.9,3.3,21.1,0.5,7.2,12.2,0.263,0.432,6.3,67.3,0.167
2620,DAL,2012-03-27,1,HOU,1.0,90,81,99.4,89.5,90.5,0.274,0.26,0.55,52.4,52.9,7.7,3.4,0.507,13.7,7.9,0.219,0.456,11.5,90.9,0.114
2621,DAL,2012-03-29,0,MIA,0.0,85,106,94.8,118.2,89.7,0.167,0.308,0.508,39.7,63.6,7.8,1.6,0.481,15.2,15.4,0.128,0.519,11.6,67.6,0.288
2622,DAL,2012-03-30,0,ORL,1.0,100,98,107.4,105.2,93.1,0.263,0.275,0.56,44.0,55.3,9.7,6.5,0.519,9.2,11.9,0.213,0.519,15.0,76.2,0.218
2623,DAL,2012-04-02,1,LAC,0.0,75,94,88.1,110.4,85.1,0.221,0.299,0.444,43.7,46.7,4.7,7.8,0.422,12.4,18.2,0.13,0.536,10.2,69.8,0.06
2624,DAL,2012-04-04,1,MEM,1.0,95,85,108.0,96.6,88.0,0.2,0.188,0.546,52.9,47.5,8.0,11.9,0.525,12.1,23.1,0.138,0.464,10.1,78.3,0.096
2625,DAL,2012-04-06,1,POR,,97,99,102.3,104.4,85.9,0.086,0.258,0.502,46.3,45.2,6.3,6.8,0.489,9.4,19.6,0.065,0.479,10.8,71.4,0.096
2626,DAL,2012-04-07,0,MEM,0.0,89,94,100.8,106.5,88.3,0.233,0.288,0.553,53.2,67.6,5.7,8.3,0.527,15.7,21.6,0.164,0.444,9.8,81.0,0.288
2627,DAL,2012-04-10,1,SAC,1.0,110,100,108.0,98.1,101.9,0.304,0.152,0.527,58.3,58.5,6.9,16.4,0.484,13.3,34.7,0.228,0.495,12.3,83.0,0.098
2628,DAL,2012-04-12,0,GSW,1.0,112,103,123.4,113.5,90.8,0.227,0.273,0.579,47.7,68.2,13.2,7.9,0.551,9.4,30.4,0.17,0.512,14.1,66.7,0.247
2629,DAL,2012-04-13,0,POR,1.0,97,94,108.2,104.8,89.7,0.12,0.241,0.555,57.3,42.5,8.9,12.1,0.536,18.6,39.0,0.096,0.458,11.4,72.9,0.217
2630,DAL,2012-04-15,0,LAL,,108,112,115.1,119.3,85.0,0.17,0.239,0.571,44.7,46.3,4.3,5.3,0.534,6.0,14.0,0.159,0.489,6.3,70.6,0.226
2631,DAL,2012-04-16,0,UTA,,121,123,107.2,108.9,86.0,0.255,0.347,0.555,43.6,50.0,11.5,7.5,0.5,12.1,15.2,0.235,0.495,14.6,70.8,0.305
2632,DAL,2012-04-18,1,HOU,1.0,117,110,129.7,121.9,90.2,0.329,0.329,0.647,48.8,51.2,6.6,1.7,0.589,11.7,26.3,0.304,0.57,11.5,69.0,0.14
2633,DAL,2012-04-20,1,GSW,1.0,104,94,110.2,99.6,94.4,0.321,0.235,0.563,59.8,50.0,9.5,7.8,0.488,16.3,31.7,0.309,0.5,9.8,84.8,0.133
2634,DAL,2012-04-21,0,CHI,0.0,83,93,93.7,105.0,88.5,0.241,0.19,0.475,48.3,38.7,7.9,4.7,0.418,12.1,20.8,0.215,0.506,10.1,80.5,0.095
2635,DAL,2012-04-26,0,ATL,0.0,89,106,94.1,112.0,94.6,0.295,0.192,0.505,49.4,60.6,9.5,5.2,0.455,15.4,20.0,0.231,0.582,12.8,86.1,0.082
2636,DAL,2012-04-28,0,OKC,0.0,98,99,107.9,109.0,90.8,0.321,0.282,0.551,53.8,44.1,12.1,4.8,0.5,14.4,27.0,0.256,0.519,13.8,78.0,0.215
2637,DAL,2012-04-30,0,OKC,0.0,99,102,108.3,111.5,91.5,0.405,0.291,0.532,48.6,39.4,9.8,5.9,0.449,12.3,27.3,0.354,0.485,16.0,82.1,0.552
2638,DAL,2012-05-03,1,OKC,0.0,79,95,87.7,105.4,90.1,0.342,0.289,0.452,50.5,57.7,6.7,7.0,0.388,14.6,20.0,0.263,0.494,8.0,80.4,0.129
2639,DAL,2012-05-05,1,OKC,0.0,97,103,108.7,115.4,89.2,0.304,0.241,0.542,50.0,57.6,6.7,7.8,0.481,12.7,25.0,0.266,0.58,13.4,82.4,0.213
2640,DAL,2012-10-30,0,LAL,1.0,99,91,108.7,99.9,91.1,0.212,0.176,0.533,46.5,55.0,9.9,7.8,0.5,10.6,22.5,0.165,0.513,13.4,67.4,0.156
2641,DAL,2012-10-31,0,UTA,0.0,94,113,93.6,112.5,100.5,0.306,0.259,0.487,39.6,62.5,8.0,6.7,0.441,14.2,16.3,0.224,0.461,11.5,61.5,0.348
2642,DAL,2012-11-03,1,CHA,1.0,126,99,130.3,102.4,96.7,0.188,0.313,0.727,53.1,63.3,6.2,9.5,0.713,20.3,25.8,0.15,0.445,9.0,70.0,0.198
2643,DAL,2012-11-05,1,POR,1.0,114,91,127.5,101.8,89.4,0.167,0.256,0.681,43.5,60.4,13.4,7.0,0.679,9.7,7.4,0.103,0.414,11.4,60.3,0.151
2644,DAL,2012-11-07,1,TOR,1.0,109,104,120.3,114.8,90.6,0.417,0.25,0.548,55.3,53.8,4.4,10.2,0.512,10.0,36.4,0.274,0.475,7.8,75.6,0.333
2645,DAL,2012-11-09,0,NYK,0.0,94,104,95.9,106.1,98.0,0.284,0.346,0.516,53.8,51.5,4.1,4.8,0.457,18.0,22.0,0.247,0.464,8.2,78.8,0.31
2646,DAL,2012-11-10,0,CHA,,97,101,96.5,100.5,91.1,0.38,0.241,0.526,44.8,65.6,9.0,9.3,0.462,17.1,20.0,0.304,0.437,13.7,62.5,0.189
2647,DAL,2012-11-12,1,MIN,0.0,82,90,92.4,101.4,88.8,0.313,0.2,0.451,41.7,55.2,7.9,4.0,0.388,8.1,14.3,0.25,0.492,17.7,80.0,0.4
2648,DAL,2012-11-14,1,WAS,1.0,107,101,119.5,112.8,89.5,0.423,0.141,0.578,54.1,51.3,6.7,7.4,0.519,12.3,35.9,0.333,0.562,15.7,74.3,0.123
2649,DAL,2012-11-16,0,IND,0.0,83,103,89.6,111.2,92.6,0.309,0.16,0.451,48.9,53.3,3.2,7.5,0.383,10.7,18.2,0.259,0.506,7.6,78.3,0.229
2650,DAL,2012-11-17,0,CLE,1.0,103,95,108.5,100.1,95.0,0.27,0.311,0.622,52.5,68.4,6.3,19.7,0.581,19.5,24.2,0.23,0.417,9.5,72.3,0.156
2651,DAL,2012-11-19,1,GSW,,101,105,97.4,101.3,93.9,0.279,0.244,0.523,41.0,64.9,11.6,16.4,0.488,14.2,14.0,0.198,0.456,16.1,65.5,0.242
2652,DAL,2012-11-21,1,NYK,1.0,114,111,120.8,117.6,94.4,0.247,0.341,0.605,53.2,52.4,8.5,2.2,0.571,12.1,25.6,0.2,0.604,13.9,86.1,0.234
2653,DAL,2012-11-24,1,LAL,0.0,89,115,85.5,110.5,104.0,0.217,0.304,0.441,39.0,64.7,8.7,10.0,0.424,13.0,15.3,0.12,0.561,16.4,73.2,0.28
2654,DAL,2012-11-27,0,PHI,0.0,98,100,106.4,108.5,92.1,0.272,0.235,0.54,48.1,62.2,11.9,1.6,0.488,14.2,25.0,0.235,0.507,16.0,68.3,0.32
2655,DAL,2012-11-28,0,CHI,0.0,78,101,87.9,113.9,88.7,0.247,0.222,0.434,40.5,64.3,11.3,10.2,0.37,13.5,24.4,0.222,0.536,18.5,65.5,0.391
2656,DAL,2012-12-01,1,DET,1.0,92,77,100.3,83.9,91.7,0.086,0.269,0.477,48.5,73.7,8.7,14.1,0.468,11.9,26.0,0.054,0.371,13.9,70.6,0.165
2657,DAL,2012-12-05,0,LAC,0.0,90,112,88.7,110.4,101.5,0.226,0.226,0.487,45.6,58.8,7.9,8.6,0.435,19.2,22.9,0.202,0.533,14.6,71.4,0.178
2658,DAL,2012-12-06,0,PHO,1.0,97,94,105.9,102.7,91.6,0.308,0.154,0.548,51.2,40.5,8.7,6.3,0.5,15.3,27.5,0.244,0.447,11.1,71.7,0.212
2659,DAL,2012-12-08,0,HOU,1.0,116,109,115.1,108.2,100.8,0.275,0.264,0.569,51.9,55.8,6.9,5.4,0.527,10.5,25.0,0.22,0.569,17.6,87.9,0.375
2660,DAL,2012-12-10,1,SAC,1.0,119,96,125.9,101.6,94.5,0.241,0.23,0.618,46.9,54.2,10.6,12.3,0.592,7.7,19.4,0.184,0.512,17.3,68.9,0.119
2661,DAL,2012-12-12,0,BOS,,115,117,99.2,100.9,95.9,0.185,0.25,0.578,54.3,57.4,6.9,9.0,0.554,21.3,17.5,0.141,0.46,10.3,82.7,0.25
2662,DAL,2012-12-14,0,TOR,0.0,74,95,83.4,107.0,88.8,0.333,0.188,0.468,44.7,63.0,4.5,2.1,0.391,17.7,10.8,0.29,0.476,9.6,70.8,0.179
2663,DAL,2012-12-15,0,MIN,,106,114,104.6,112.5,91.8,0.298,0.167,0.558,46.1,61.5,9.9,11.3,0.506,16.7,26.2,0.25,0.468,12.9,63.8,0.277
2664,DAL,2012-12-18,1,PHI,1.0,107,100,121.7,113.7,88.0,0.403,0.153,0.631,46.7,48.7,10.2,7.8,0.569,11.5,18.8,0.347,0.506,12.3,67.4,0.151
2665,DAL,2012-12-20,1,MIA,0.0,95,110,99.5,115.3,95.4,0.219,0.229,0.451,43.4,62.2,10.5,12.0,0.401,7.9,25.0,0.188,0.603,17.3,74.2,0.205
2666,DAL,2012-12-21,0,MEM,0.0,82,92,89.2,100.1,91.9,0.224,0.276,0.491,47.2,64.5,7.6,7.9,0.447,20.9,26.8,0.184,0.421,13.3,64.6,0.191
2667,DAL,2012-12-23,0,SAS,0.0,91,129,93.0,131.8,97.8,0.392,0.189,0.524,48.8,64.7,10.2,1.9,0.493,18.7,21.4,0.243,0.679,14.8,78.9,0.179
2668,DAL,2012-12-27,0,OKC,,105,111,105.0,111.0,90.6,0.168,0.253,0.515,45.1,55.0,9.0,7.4,0.479,11.3,20.4,0.147,0.473,10.2,67.9,0.247
2669,DAL,2012-12-28,1,DEN,0.0,85,106,87.8,109.5,96.8,0.239,0.284,0.437,41.7,51.5,9.3,7.6,0.403,12.6,23.2,0.159,0.521,14.5,63.8,0.085
2670,DAL,2012-12-30,1,SAS,0.0,86,111,91.3,117.8,94.2,0.105,0.168,0.433,51.1,60.5,6.4,9.7,0.405,10.0,26.9,0.095,0.556,10.7,84.2,0.259
2671,DAL,2013-01-01,0,WAS,1.0,103,94,114.2,104.3,90.2,0.207,0.268,0.576,48.8,61.0,6.7,7.5,0.561,10.1,20.0,0.134,0.468,13.4,73.9,0.253
2672,DAL,2013-01-02,0,MIA,,109,119,104.8,114.4,94.2,0.213,0.298,0.53,50.5,46.3,6.7,7.9,0.489,11.2,17.0,0.181,0.528,8.1,84.8,0.281
2673,DAL,2013-01-05,1,NOH,,96,99,102.3,105.5,85.0,0.153,0.224,0.529,48.8,53.8,6.4,15.4,0.5,9.0,13.6,0.129,0.5,9.7,85.7,0.151
2674,DAL,2013-01-07,0,UTA,0.0,94,100,101.9,108.4,92.2,0.247,0.235,0.523,49.5,57.1,5.4,8.5,0.469,10.0,14.0,0.222,0.462,9.6,80.0,0.359
2675,DAL,2013-01-09,0,LAC,0.0,93,99,101.4,107.9,91.7,0.214,0.214,0.506,42.0,58.3,10.9,5.5,0.464,12.4,23.8,0.179,0.544,19.2,61.5,0.165
2676,DAL,2013-01-10,0,SAC,,117,112,111.0,106.3,95.5,0.365,0.219,0.525,55.9,48.8,5.7,11.1,0.453,9.7,30.6,0.313,0.537,17.4,84.1,0.309
2677,DAL,2013-01-12,1,MEM,1.0,104,83,121.8,97.2,85.4,0.263,0.213,0.583,53.9,66.7,7.0,6.6,0.556,9.2,28.9,0.188,0.399,6.8,72.5,0.19
2678,DAL,2013-01-14,1,MIN,1.0,113,98,127.2,110.3,88.9,0.208,0.169,0.672,41.8,71.7,7.9,1.5,0.636,9.7,13.3,0.195,0.447,13.3,59.2,0.259
2679,DAL,2013-01-16,1,HOU,1.0,105,100,103.6,98.7,101.4,0.5,0.256,0.5,47.5,66.7,6.9,8.8,0.413,8.7,20.4,0.395,0.458,14.1,80.0,0.274
2680,DAL,2013-01-18,1,OKC,,114,117,107.4,110.2,96.1,0.33,0.22,0.547,46.5,58.5,10.4,4.0,0.489,13.3,23.9,0.275,0.442,13.3,66.0,0.347
2681,DAL,2013-01-20,0,ORL,1.0,111,105,117.9,111.5,94.1,0.167,0.167,0.575,50.6,64.4,9.6,12.1,0.544,7.6,21.3,0.144,0.563,12.9,86.8,0.203
2682,DAL,2013-01-25,1,SAS,0.0,107,113,103.8,109.6,103.1,0.198,0.198,0.541,50.5,47.6,7.8,10.6,0.495,12.4,20.8,0.187,0.534,13.1,82.2,0.202
2683,DAL,2013-01-27,1,PHO,1.0,110,95,115.2,99.4,95.5,0.205,0.125,0.573,53.7,57.8,8.4,0.0,0.54,11.9,28.6,0.17,0.468,16.0,80.0,0.299
2684,DAL,2013-01-29,0,POR,0.0,104,106,110.9,113.1,93.7,0.179,0.179,0.574,46.5,73.8,8.5,3.4,0.548,15.0,24.4,0.143,0.512,12.7,66.7,0.209
2685,DAL,2013-01-31,0,GSW,0.0,97,100,104.3,107.6,93.0,0.296,0.309,0.53,50.5,69.4,8.6,7.8,0.494,14.1,26.1,0.21,0.47,11.2,74.5,0.25
2686,DAL,2013-02-01,0,PHO,1.0,109,99,109.7,99.6,99.4,0.284,0.239,0.551,52.6,62.5,10.1,16.2,0.5,13.2,26.1,0.239,0.449,11.5,76.5,0.213
2687,DAL,2013-02-04,0,OKC,0.0,91,112,90.4,111.3,100.7,0.23,0.184,0.475,45.5,58.3,7.0,14.5,0.431,12.8,13.0,0.184,0.529,10.0,81.0,0.23
2688,DAL,2013-02-06,1,POR,1.0,105,99,117.2,110.5,89.6,0.221,0.233,0.556,52.3,53.7,5.6,5.6,0.535,7.8,23.9,0.151,0.488,6.1,83.3,0.202
2689,DAL,2013-02-09,1,GSW,1.0,116,91,121.1,95.0,95.8,0.494,0.26,0.619,45.8,65.8,9.4,8.2,0.565,9.6,14.6,0.377,0.416,13.1,69.1,0.191
2690,DAL,2013-02-11,1,ATL,0.0,101,105,103.8,107.9,97.3,0.225,0.236,0.516,43.5,65.8,9.3,5.9,0.478,10.1,16.7,0.18,0.578,17.1,78.4,0.208
2691,DAL,2013-02-13,1,SAC,1.0,123,100,124.6,101.3,98.7,0.283,0.37,0.595,53.7,62.8,12.2,15.6,0.538,10.4,31.9,0.261,0.438,15.8,75.0,0.375
2692,DAL,2013-02-20,1,ORL,1.0,111,96,116.9,101.1,95.0,0.205,0.33,0.579,50.6,76.2,6.3,11.6,0.54,8.6,17.5,0.182,0.488,10.4,78.7,0.153
2693,DAL,2013-02-22,0,NOH,1.0,104,100,112.9,108.5,92.2,0.226,0.238,0.563,49.4,65.0,9.8,23.0,0.524,11.5,29.5,0.19,0.434,10.6,68.9,0.231
2694,DAL,2013-02-24,1,LAL,0.0,99,103,105.7,109.9,93.7,0.218,0.207,0.519,49.4,48.7,11.7,2.1,0.494,11.2,24.0,0.149,0.563,15.7,82.1,0.306
2695,DAL,2013-02-26,1,MIL,0.0,90,95,94.0,99.3,95.7,0.247,0.2,0.478,58.9,55.6,7.3,6.3,0.429,17.5,34.0,0.2,0.457,11.4,83.3,0.244
2696,DAL,2013-02-27,0,MEM,0.0,84,90,88.4,94.7,95.0,0.25,0.158,0.498,43.2,60.6,9.5,14.1,0.454,19.9,14.6,0.197,0.404,13.9,72.5,0.346
2697,DAL,2013-03-01,0,BRK,1.0,98,90,107.4,98.7,91.2,0.179,0.269,0.582,41.3,46.2,14.3,10.9,0.558,13.4,12.5,0.141,0.506,18.4,74.3,0.141
2698,DAL,2013-03-03,0,HOU,0.0,103,136,104.9,138.5,98.2,0.3,0.338,0.569,41.6,50.0,8.1,6.5,0.55,16.6,20.5,0.188,0.663,11.8,69.7,0.375
2699,DAL,2013-03-06,1,HOU,1.0,112,108,119.7,115.5,93.5,0.169,0.313,0.628,45.2,77.8,5.3,6.5,0.608,11.0,13.5,0.133,0.526,11.5,77.8,0.333
2700,DAL,2013-03-08,0,DET,1.0,102,99,110.0,106.8,92.7,0.192,0.282,0.603,44.1,70.7,6.5,7.6,0.596,12.4,10.5,0.115,0.453,8.7,67.3,0.125
2701,DAL,2013-03-10,0,MIN,1.0,100,77,108.5,83.6,92.2,0.109,0.228,0.519,59.6,64.3,7.6,7.1,0.5,11.1,31.9,0.087,0.375,8.7,84.6,0.125
2702,DAL,2013-03-12,0,MIL,1.0,115,108,117.7,110.5,97.7,0.329,0.354,0.612,49.4,56.1,5.1,7.4,0.567,8.7,7.9,0.268,0.528,8.5,84.4,0.157
2703,DAL,2013-03-14,0,SAS,0.0,91,92,99.3,100.4,91.6,0.12,0.229,0.521,41.7,56.8,10.9,14.1,0.494,11.2,13.6,0.108,0.47,14.1,72.5,0.155
2704,DAL,2013-03-15,1,CLE,1.0,96,86,101.3,90.8,94.8,0.134,0.256,0.553,54.1,61.0,7.4,9.7,0.543,15.6,20.0,0.085,0.481,17.3,84.4,0.141
2705,DAL,2013-03-17,1,OKC,0.0,101,107,107.2,113.6,94.2,0.193,0.253,0.561,42.5,47.4,13.8,3.4,0.512,13.5,19.0,0.193,0.519,14.7,68.4,0.3
2706,DAL,2013-03-18,0,ATL,1.0,127,113,132.5,117.9,95.9,0.157,0.247,0.667,55.7,64.7,7.3,5.6,0.646,11.2,27.8,0.135,0.613,14.6,85.3,0.28
2707,DAL,2013-03-20,1,BRK,0.0,96,113,106.4,125.3,90.2,0.188,0.238,0.554,43.0,47.5,5.5,4.4,0.544,11.3,17.9,0.113,0.545,8.4,67.5,0.18
2708,DAL,2013-03-22,1,BOS,1.0,104,94,113.4,102.5,91.7,0.341,0.232,0.551,55.8,68.4,7.6,5.0,0.5,12.9,31.7,0.268,0.448,13.6,77.8,0.325
2709,DAL,2013-03-24,1,UTA,1.0,113,108,118.8,113.6,95.1,0.471,0.257,0.668,47.2,60.5,8.4,10.8,0.607,18.4,21.2,0.4,0.555,16.5,69.2,0.207
2710,DAL,2013-03-26,1,LAC,,109,102,109.7,102.6,90.0,0.329,0.28,0.581,48.8,57.5,12.1,13.5,0.524,13.8,19.5,0.28,0.506,15.0,75.6,0.188
2711,DAL,2013-03-28,1,IND,0.0,78,103,85.7,113.2,91.0,0.169,0.169,0.437,38.2,56.3,8.8,10.1,0.41,11.0,14.9,0.12,0.518,12.0,64.3,0.19
2712,DAL,2013-03-30,1,CHI,1.0,100,98,114.8,112.5,87.1,0.228,0.228,0.575,50.0,60.0,3.4,15.3,0.544,11.2,24.3,0.177,0.55,12.0,73.2,0.125
2713,DAL,2013-04-02,0,LAL,0.0,81,101,89.4,111.5,90.6,0.148,0.235,0.469,39.4,67.6,12.1,10.5,0.463,13.1,17.4,0.074,0.494,14.3,60.4,0.259
2714,DAL,2013-04-04,0,DEN,0.0,94,95,104.9,106.1,89.6,0.114,0.205,0.509,45.1,63.4,6.7,9.7,0.489,9.8,22.0,0.091,0.427,7.3,64.0,0.213
2715,DAL,2013-04-05,0,SAC,1.0,117,108,120.3,111.0,97.3,0.211,0.222,0.595,48.9,65.2,7.2,6.6,0.544,8.4,21.4,0.211,0.483,10.7,73.9,0.276
2716,DAL,2013-04-07,0,POR,1.0,96,91,103.3,97.9,93.0,0.133,0.144,0.504,55.2,66.7,9.7,12.1,0.483,11.2,28.3,0.1,0.488,13.9,85.4,0.163
2717,DAL,2013-04-10,1,PHO,0.0,91,102,99.4,111.5,91.5,0.247,0.2,0.483,51.0,61.8,6.6,12.9,0.435,12.1,28.0,0.2,0.483,9.4,75.0,0.18
2718,DAL,2013-04-12,1,DEN,,108,105,102.8,99.9,95.2,0.2,0.242,0.522,53.1,67.4,6.7,13.0,0.511,15.5,31.3,0.116,0.484,15.7,74.0,0.161
2719,DAL,2013-04-14,0,NOH,1.0,107,89,127.2,105.8,84.1,0.093,0.244,0.598,46.6,60.0,7.1,9.2,0.576,8.2,25.0,0.093,0.431,9.5,61.5,0.161
2720,DAL,2013-04-15,1,MEM,0.0,97,103,106.5,113.1,91.0,0.329,0.25,0.557,41.9,52.9,7.7,5.1,0.507,14.7,19.0,0.263,0.519,15.0,63.6,0.25
2721,DAL,2013-04-17,1,NOH,1.0,99,87,111.0,97.6,89.2,0.134,0.195,0.57,38.9,57.1,13.5,6.8,0.549,11.2,17.5,0.11,0.393,16.5,54.5,0.25
2722,DAL,2013-10-30,1,ATL,1.0,118,109,117.2,108.3,100.7,0.312,0.312,0.674,56.0,70.5,7.0,3.8,0.643,18.6,20.0,0.247,0.539,15.7,87.5,0.355
2723,DAL,2013-11-01,0,HOU,0.0,105,113,101.9,109.6,103.1,0.25,0.27,0.473,45.7,52.6,8.7,15.9,0.425,11.2,29.6,0.2,0.541,18.7,67.5,0.466
2724,DAL,2013-11-02,1,MEM,1.0,111,99,116.9,104.3,94.9,0.575,0.238,0.554,46.9,56.3,12.6,5.6,0.444,9.9,29.2,0.5,0.443,14.7,64.6,0.253
2725,DAL,2013-11-05,1,LAL,1.0,123,104,123.9,104.7,99.3,0.149,0.287,0.614,58.8,69.4,10.1,5.3,0.59,10.7,27.8,0.128,0.511,12.6,81.6,0.159
2726,DAL,2013-11-06,0,OKC,0.0,93,107,93.5,107.5,99.5,0.165,0.271,0.51,45.0,47.2,12.1,3.0,0.476,18.7,24.4,0.141,0.576,20.5,71.4,0.203
2727,DAL,2013-11-08,0,MIN,0.0,108,116,112.5,120.8,96.0,0.167,0.244,0.559,47.6,47.7,9.4,10.1,0.544,15.0,33.3,0.111,0.506,12.0,61.9,0.292
2728,DAL,2013-11-09,0,MIL,1.0,91,83,97.6,89.0,93.3,0.269,0.244,0.522,52.8,51.5,11.8,8.6,0.462,17.9,27.9,0.244,0.451,18.5,76.1,0.123
2729,DAL,2013-11-12,1,WAS,1.0,105,95,111.2,100.6,94.5,0.226,0.31,0.568,48.8,61.0,9.5,4.1,0.548,14.0,25.0,0.155,0.5,17.8,73.8,0.267
2730,DAL,2013-11-15,0,MIA,0.0,104,110,105.4,111.5,98.6,0.284,0.378,0.625,50.0,59.5,11.2,9.8,0.581,22.4,16.7,0.243,0.574,15.5,87.5,0.338
2731,DAL,2013-11-16,0,ORL,1.0,108,100,116.1,107.5,93.0,0.214,0.321,0.587,42.9,62.8,12.9,5.5,0.571,8.0,12.5,0.143,0.557,17.1,83.3,0.314
2732,DAL,2013-11-18,1,PHI,1.0,97,94,97.7,94.7,99.2,0.333,0.372,0.542,50.0,76.5,8.1,14.1,0.494,18.3,22.2,0.256,0.414,9.9,70.5,0.121
2733,DAL,2013-11-20,1,HOU,1.0,123,120,133.1,129.9,92.4,0.458,0.306,0.711,54.5,61.9,9.7,11.1,0.66,14.8,24.1,0.389,0.632,10.8,78.4,0.316
2734,DAL,2013-11-22,1,UTA,1.0,103,93,116.6,105.2,88.4,0.36,0.227,0.593,56.9,50.0,11.3,6.9,0.553,15.6,37.1,0.267,0.545,17.0,75.7,0.103
2735,DAL,2013-11-23,0,DEN,0.0,100,102,100.7,102.8,99.3,0.287,0.241,0.51,47.0,48.6,8.1,4.3,0.443,10.1,16.3,0.264,0.513,16.3,80.0,0.266
2736,DAL,2013-11-25,1,DEN,0.0,96,110,106.4,121.9,90.2,0.232,0.232,0.531,46.2,47.4,5.5,5.5,0.494,12.6,23.8,0.183,0.6,13.0,72.2,0.267
2737,DAL,2013-11-27,1,GSW,1.0,103,99,107.3,103.1,96.0,0.101,0.182,0.498,45.3,61.4,9.4,7.5,0.48,5.5,22.2,0.081,0.48,16.5,75.6,0.342
2738,DAL,2013-11-29,0,ATL,0.0,87,88,94.9,96.0,91.7,0.273,0.312,0.504,50.6,58.6,9.8,6.9,0.435,17.3,22.7,0.26,0.445,15.7,79.1,0.315
2739,DAL,2013-11-30,1,MIN,0.0,106,112,116.6,123.2,90.9,0.12,0.261,0.547,45.7,64.4,9.9,7.5,0.527,10.2,30.2,0.098,0.576,13.2,63.2,0.266
2740,DAL,2013-12-03,1,CHA,1.0,89,82,100.4,92.5,88.6,0.207,0.256,0.497,47.4,48.5,3.4,4.9,0.451,9.1,14.9,0.183,0.404,10.1,79.2,0.244
